name_string,canonical_entity_id
MAHAFFEY LAW GROUP PC,v5_1507
Mainspring Energy Inc,v5_1508
"Majestic Realty Co., Inc.",v5_1509
Makena Medical Buildings LLC,v5_1510
Mammoth Lakes Tourism,v5_1511
"MAN-CAL, INC AND AFFILIATED ENTITIES",v5_1512
MANCHESTER FINANCIAL GROUP,v5_1513
Manchester Grand Hyatt San Diego,v5_1514
"MANGIONE, INC AND AFFILIATED ENTITIES",v5_1515
MANZANITA CAPITAL,v5_1516
"Mapes Ranch, LP (William J. Lyons Jr)",v5_1517
"Maplebear, Inc. dba Instacart",v5_1518
MARATHON CONSTRUCTION,v5_1519
MARATHON CONSTRUCTION CORPORATION,v5_1520
Marathon Petroleum Corporation and its Subsidiaries,nem_e93eda0f-d038-4112-a270-8a8a86ee49e9
MARATHON PETROLEUM CORPORATION AND ITS SUBSIDIARIES,nem_e93eda0f-d038-4112-a270-8a8a86ee49e9
"Marathon Petroleum Corporation and its Subsidiaries/MPC Investment Fund, Inc.",v5_1522
MARCUS A ROSENCRANZ MD APC,v5_1523
Margaritaville Resort Lake Tahoe,v5_1524
MARINA LANDSCAPE,v5_1525
Mariner HC,v5_1526
Mariner Health Care Inc,v5_1527
MARINHEALTH,v5_1528
MARK COGGINS,v5_1529
Mark Gleiberman and Affiliated Entities,v5_1530
MARK IV CAPITAL,v5_1531
Markel Insurance Company,v5_1532
MarketOne Builders,v5_1533
Marn DDS Dental Practice PC,v5_1534
"Marriott International, Inc.",dd_-7713
Martin Marietta,dd_-7718
MARTINIAN AND ASSOCIATES,v5_1537
MARTINIAN LAWYERS,v5_1538
MARY HAYDEN,v5_1539
MARY YIN LIU AND AFFILIATED ENTITIES,v5_1540
"MARY YIN LIU AND AFFILIATED ENTITIES, TRISHA",v5_1541
"MAS MAC II, INC. AND AFFILIATED ENTITIES",v5_1542
MASEK CONSULTING SERVICES,v5_1543
Masimo Corporation,dd_-7722
"Maxim Healthcare Services, Inc.",dd_-7743
Maximus Real Estate Partners LTD *,v5_1546
MAYA BLUE TECH,v5_1547
Mayer Brown LLP,dd_-7746
MBI aka Midstate Barrier Inc.,v5_1549
MCALLEN ANESTHESIA CONSULTANTS,v5_1550
"McCarthy Building Companies, Inc.",v5_1551
"McCarthy Building Companies, Inc. RUA",v5_1552
MCCARTHY HOLTHUS,v5_1553
"McDonald's USA LLC, including McDonald's Corporation",v5_1554
"McDonald's USA LLC, including McDonald's Corporation(Lauren Aguilar)",v5_1554
"McDonald's USA, LLC",v5_1555
"McDonald's USA, LLC, including McDonald's Corporation",v5_1554
"McDonald's USA, LLC, including McDonald's Corporation(Lauren Aguilar)",v5_1554
MCDONALDS,dd_-7775
MCDONALDS LADDARAN MANAGEMENT CORPORATION AND AFFILIATED ENTITIES,v5_1557
MCENTEE GROUP,v5_1558
Mcguire And Hester,dd_-7788
McGuire and Hester,dd_-7788
MCKNOWN WEINSTEIN ASSOCIATES,v5_1560
"McLane Company, Inc.",dd_-7797
McMillan Farm Management,v5_1562
"MCMOGUL, INC.",v5_1563
MCNEIL CAPITAL,v5_1564
MCNIB CORPORATION,v5_1565
McNicholas & McNicholas LLP (Matthew S. McNicholas),v5_1566
"McNicholas & McNicholas, LLP",v5_1566
"McNicholas McNicholas, LLP",v5_1566
"MCRU, INC. AND AFFILIATED ENTITIES",v5_1567
MEBA LA DEPUTY SHERIFFS (intermediary for unitemized member dues),v5_1568
Mediacom Communications Corp.,v5_1569
Medic Ambulance Service and Affiliates,v5_1570
Medic Ambulance Service Inc.,dd_-7828
"Medic Ambulance Service, Inc.",dd_-7828
MEDICA,v5_1572
Medical Guardian LLC(Geoff Gross),v5_1573
MEDLEY PARTNERS,v5_1574
MedPoint Management,dd_-7836
"Meek Ranches, LLC (Samuel H. Meek)",v5_1576
MEHLMAN CONSULTING,v5_1577
MEMORIALCARE HEALTH SYSTEM,dd_-7848
Mendes Calf Ranch,v5_1579
MENDEZ AND SANVHEZ,v5_1580
Menifee Council of Classified Employees (Unitemized Member Contributions),v5_1581
"Merced Mariposa Cattlemens Association, Inc.",v5_1582
MERCHANTS CAPITAL CORPORATION,v5_1583
Merck & Co. Inc,dd_-7871
"Merck & Co., Inc.",dd_-7871
MERCURY AVIATION COMPANIES,v5_1585
Meridian Growers,v5_1586
Meridian Management Group *,v5_1587
Meridian Nut Growers,v5_1588
MERITAGE GROUP,v5_1589
Meritage Homes Corporation,v5_1590
Meritage Homes of California,v5_1591
Meriwest CU,v5_1592
Meriwest CU (Independent Expenditure Account),v5_1592
"Merlin Law Group, PLLC",v5_1593
MERRILL LYNCH,dd_-7890
Meruelo Enterprises Inc.,v5_1595
Meruelo Enterprises Inc. (Alex Meruelo),v5_1595
"Meruelo Enterprises, Inc.",v5_1595
MERUELO GROUP,v5_1596
MESTAS FAMILY CORPORATION AND AFFILIATED ENTITIES,v5_1597
Meta Housing,dd_-7902
Meta Housing Corporation,dd_-7902
Meta Platforms Inc,dd_-5194
Meta Platforms Inc.,dd_-5194
"Meta Platforms, Inc",dd_-5194
"Meta Platforms, Inc.",dd_-5194
"META PLATFORMS, INC.",dd_-5194
MetLife,dd_-7911
"MetLife, Inc and Affiliated Entities",dd_-7911
Metropolis Technologies Inc.,v5_1601
METZ PROPERTIES,v5_1602
MEYER PROPERTIES,v5_1603
MFP,v5_1604
MG PROPERTIES,v5_1605
"MICHAEL AGOSTINI AND AGOSTINI RESTAURANTS, INC.",v5_1606
"MICHAEL AGOSTINI AND AGOSTINI RESTAURANTS, INC., TIMOTHY",v5_1607
"MICHAEL AGOSTINI AND AGOSTINI RESTAURANTS, INC., TRISHA",v5_1608
MICHAEL BARAY CRNA,v5_1609
"Michael John Jewelry, Inc.",v5_1610
"MICHAEL K. HAYDE, INCLUDING WESTERN NATIONAL GROUP & AFFILIATED ENTITIES",v5_1611
MICHAEL S,v5_1612
"Michel Properties, LLC (Joel P. Michel)",v5_1613
MICROSOFT CORPORATION,dd_-7961
Mid City Motor World,v5_1615
Mid Valley Disposal,dd_-7970
"Mid-Valley Disposal, LLC, Mid Valley Recycling LLC and their Affiliated Entities",v5_1617
MIDDLETOWN RANCHERIA OF POMO INDIANS OF CALIFORNIA/TWIN PINE CASINO,v5_1618
"Mike Bubalo Construction Co, Inc",v5_1619
MIKES GRILLHOUSE,v5_1620
Mill Creek Residential Services LLC (Alan E. Kolar),v5_1621
Millennium Health LLC(Scott Walton),v5_1622
MILLER FRIEL PLLC,v5_1623
MILLER KAPLAN ARASE,v5_1624
MILLION DOLLAR BABY,v5_1625
"MINC, INC.",dd_-7580
MIRRAM GROUP,dd_-8007
MISSION COMMUNITY HOSPITAL,v5_1628
MISSION PEDIATRICS,v5_1629
MITCH COX COMPANIES,v5_1630
MITCHELL 1,v5_1631
MITCHELL SILBERBERG AND KNUPP,dd_-8021
MJ TANK LINES,v5_1633
Mladen Buntich Construction Co Inc.,v5_1634
MMI SERVICES,v5_1635
MMMMMINC,v5_1636
MOBIUS,v5_1637
MODELE PRIMARY CARE,v5_1638
MODESTO AREA SHEET METAL INDUSTRY JATC,v5_1639
"MOGEN, INC.",v5_1640
Molina Healthcare Inc.,dd_-8043
"Molina Healthcare, Inc.",dd_-8043
Molson Coors Beverage Company,dd_-7991
Molson Coors Beverage Company USA LLC(Justin Hyer),v5_1643
MONTEREY BAY AQUARIUM,dd_-8066
MONTEREY MECHANICAL,nem_a73750d3-a794-49ba-ac86-591575e0373d
MONTEREY PARK MEDICAL PLAZA,v5_1646
"Monterey Peninsula Surgery Center, LLC(David Awerbuck)",v5_1647
Monterra Credit Union,v5_1648
Monterra Credit Union (Indep Expenditure Account),v5_1648
MONTEZUMA WETLANDS,v5_1649
MOORE NEWTON QUALITY HARDWOODS,v5_1650
MOORETOWN RANCHERIA,dd_-8085
MORGAN HILL DENTISTRY AND IMPLANTS,v5_1652
Morgan Hill Federation of Teachers (Unitemized Member Contributions),v5_1653
MORNING STAR,v5_1654
Morongo Band of Mission Indians,dd_-15964
MORONGO BAND OF MISSION INDIANS,dd_-15964
Morris Distributing Company,v5_1656
MORROW MEADOWS,v5_1657
Morrow-Meadows Corporation Electrical Contractors and Engineers,v5_1658
Moss Bros. Toyota,v5_1659
Motor Vehicle Software Corporation dba VITU,dd_-8122
MOZART INVESTMENTS,v5_1661
MR STAX,dd_-8138
"MS RESTAURANT MANAGEMENT, INC.",v5_1663
MSSD MANAGEMENT INC,v5_1664
MTM Inc.,v5_1665
MUDDY WATERS CAPITAL,v5_1666
Mullen Finance Plan - Westminster,v5_1667
MUNDIAL MEDIA,v5_1668
"Mundy Energy, Inc. DBA Kartar Farms",v5_1669
Munich Reinsurance America,v5_1670
"Munniji, LLC",v5_1671
"MURGUIA WONG SERVICES, INC. AND AFFILIATED ENTITIES",v5_1672
Murray Ag Real Estate,v5_1673
MUSES MEDIA,v5_1674
MUSICK PEELER,v5_1675
Mutual of Omaha Insurance Co.,v5_1676
"MX4, INC.",v5_1677
"Myers & Sons Construction, LP",v5_1678
"MZIRP, Inc.",v5_1679
N17,v5_1680
Naftex Operating Company,dd_-8197
"Naftex Operating Company, Inc.",v5_1682
"NAKC, INC.",v5_1683
NALS APARTMENT HOMES,v5_1684
NAPA VALLEY COLLEGE,v5_1685
NATES LUNCH,v5_1686
NATIONAL ASSOCIATION OF REALTORS,v5_1687
"National Electrical Contractors Association, San Diego",v5_1688
NATIONAL ENTERPRISES,dd_-8306
"National Enterprises, Inc.",dd_-8306
National Trench Safety,v5_1690
National Union of Healthcare (intermediary for unitemized member dues),v5_1691
National Union of Healthcare Workers,dd_-8373
"National Vision, Inc.",dd_-8378
NATIVA INTERIORS,v5_1694
NATL ASSOCIATION OF HISPANIC REAL ESTATE PROFESSIONALS,v5_1695
NAVIA BENEFITS,v5_1696
"NCBT TRINITY PARKWAY, LP AND AFFILIATED ENTITIES",v5_1697
NEEDHAM KEPNER AND FISH,v5_1698
NEIGHBORHOOD HEALTHCARE,dd_-8420
"Nelson & Fraenkel, LLP",v5_1700
NETFLIX,dd_-17135
"Neubauer Electric, Inc.",v5_1702
Neurocrine Bioscience,v5_1703
Neurocrine Biosciences,v5_1704
"Neurocrine Biosciences, Inc.",v5_1704
NEUROSURGICAL ASSOCIATES OF LA,v5_1705
NEVELL GROUP,v5_1706
NEW CONSENSUS,v5_1707
New Energy Equity,v5_1708
"New Faze Development, Inc.",v5_1709
New Jersey Manufacturers Insurance Company,v5_1710
NEW MEXICO TECH,v5_1711
NEW PACIFIC REALTY,v5_1712
NEWCHEM21,v5_1713
NewGen Administrative Services,v5_1714
NEWGEN ADMINISTRATIVE SERVICES,v5_1714
NewGen Operations Management,v5_1715
Newport-Mesa Federation of Teachers (Unitemized Member Contributions),v5_1716
"NextEra Energy Resources Development, LLC(Pedro Villegas)",v5_1717
"NextEra Energy Resources Development,LLC and its affiliate NextEra Energy Resources,LLC(Pedro Villegas)",v5_1718
NextEra Energy Resources LLC(Sarah Qureshi),dd_-8485
"NextEra Energy Resources, LLC",dd_-8485
NEXTPOWER,v5_1720
Nextpower Inc.,v5_1720
NGUYEN AND THEAM LAWYERS,v5_1721
NGUYEN LAWYERS,v5_1722
NGUYEN LAWYERS ALC,v5_1723
NGUYEN THEAM LAWYERS,v5_1724
"Niagara Bottling, LLC (Brian Hess)",dd_-8499
NIBBI BROS ASSOCIATES,v5_1726
NICOLE MUTCHNIK,v5_1727
"NICWIL ALONDRA, INC AND AFFILIATED ENTITIES",v5_1728
NISHANDEEP CHAHAL DDS,v5_1729
Nissan Of Vacaville,v5_1730
Nixon & Associates,v5_1731
NKSFB,v5_1732
"NLC IMPERIAL, INC AND AFFILIATED ENTITIES",v5_1733
"NNC Apartment Ventures, LLC (John Nunn)",v5_1734
Nor-Cal Pipeline Services,v5_1735
North American HC,v5_1736
North Chiropractic District,v5_1737
North Coast States Regional Council of Carpenters,v5_1738
North Monterey County Federation of Teachers (Unitemized Member Contributions),v5_1739
NORTH RICHMOND PHYSICIANS,v5_1740
NORTH RICHMOND PROPERTIES,v5_1741
North Star Emergency Services Inc.,v5_1742
North Tahoe Community Alliance,v5_1743
NORTHBAY HEALTH,v5_1744
Northern California Carpenters Regional Council,dd_-12176
Northern California District Council of Laborers,dd_-2947
Northern California Mechanical Contractors Association,dd_-11740
"Northstate Aggregate, Inc.",v5_1748
NORTON ROSE FULBRIGHT US,v5_1749
NOVA VISTA FOUNDATION,v5_1750
Novartis,dd_-8615
Novartis Pharmaceuticals Corporation,dd_-8615
Novartis Services Inc.,dd_-8615
"Novartis Services, Inc",dd_-8615
"Novartis Services, Inc.",dd_-8615
Novato Federation of Teachers (Unitemized Member Contributions),v5_1752
Novo Nordisk Inc.,dd_-8623
"Novo Nordisk, Inc",dd_-8623
"Novo Nordisk, Inc.",dd_-8623
NOVOGRADAC AND,v5_1754
Noyola Piccini Group,v5_1755
NRG Energy Inc.,dd_-8626
NTB Strategies LLC,v5_1757
NU CYBERTEK,v5_1758
NUTWORK CUSTOM PROCESSING,v5_1759
NV5,v5_1760
O.P.C. Farms Inc.,v5_1761
O'Bryan Electric Inc.,v5_1762
O'Gara Coach Beverly Hills,v5_1763
O'Reilly Auto Parts,v5_1764
OAK FARM VINEYARDS,v5_1765
Oakridge Mobilehome Park,v5_1766
Oaktree Ag Management Inc. (Miguel Reyes),v5_1767
Oasis Legal Finance Operating Company LLC,v5_1768
OBENDORF INVESTMENTS,v5_1769
OC Jones & Sons Inc.,v5_1770
OC Jones And Sons Inc,v5_1771
OC PERFORMANCE COACHES,v5_1772
OCEA Orange County Emplee Asso (intermediary for unitemized member dues),v5_1773
OCEAN PARK INN,v5_1774
ODG MANAGEMENT INC OCEAN DENTAL GROUP,v5_1775
Odyssey Insights,v5_1776
OGR,v5_1777
OGR WASHINGTON,v5_1778
"OHLA USA, Inc.",v5_1779
OHLONE COLLEGE,v5_1780
OLD DURHAM WOOD,v5_1781
"Old Republic Title Holding Company, Inc.",v5_1782
OLD TIME POTTERY,v5_1783
Oltmans Construction Co.,v5_1784
"Oltmans Construction Co., Inc.",v5_1785
OMELVENY,v5_1786
One Putt Broadcasting,v5_1787
ONE WORLD BEEF,v5_1788
OneMain General Service Corp.,v5_1789
OneMain General Services Corp,dd_-8759
"ONEMOR, INC 25706 AND AFFILIATED ENTITIES",v5_1791
ONITY GROUP,v5_1792
ONRAD,v5_1793
OPEIU 29 Office & Prof Emps (intermediary for unitemized member dues),v5_1794
OPEIU 30 Office & Prof Emps (intermediary for unitemized member dues),v5_1795
OPENAI,v5_1796
Operating Engineers Local #12 (Intermediary for Unitemized Union Member Contributions),dd_-6684
Operating Engineers Local #3 (Intermediary for Unitemized Union Member Contributions),dd_-6684
OPERATIONS WC,v5_1797
Oportun Inc,dd_-8790
Oportun Inc.,dd_-8790
"Oportun, Inc.",dd_-8790
"OPORTUN, INC.",dd_-8790
"Opportun, Inc.",v5_1799
Optimum Communications( ),v5_1800
OPTIMUM SEISMIC,v5_1801
OPTUM,v5_1802
ORANGE COUNTY,dd_-8808
Orange County Association of Health Underwriters,v5_1804
Orange County Farm Bureau,v5_1805
Orange County's Credit Union,v5_1806
ORCA BEHAVIORAL HEALTH,v5_1807
Orchard Robotics,v5_1808
Oremor Automotive Group,v5_1809
Origence,v5_1810
"Orland Livestock Commission Yard, Inc.",v5_1811
Oro Vista Farms LLC,v5_1812
Oro Vista Farms LLC (Terry Nugent),v5_1812
"Oro Vista Farms, LLC (Paul Nugent)",v5_1812
"Ortiz Enterprises, Inc.",v5_1813
"Orvick Management Group, Inc.",v5_1814
Osterkamp Transportation Group,v5_1815
Otsuka,v5_1816
"Otsuka America Pharmaceutical, Inc.",dd_-8872
Overby-Seawell Company,v5_1818
Oxnard Federation of Teachers (Unitemized Member Contributions),v5_1819
P & J Enterprise,v5_1820
"P.R. PERNECKY MANAGEMENT, CORP.",v5_1821
PABOOJIAN AND BELL,v5_1822
Pacaso Inc.,v5_1823
PACFIC FARM MANAGEMENT,v5_1824
Pachamama Resources Inc.,v5_1825
Pachamama Resources Inc. (Restricted Use Account),v5_1825
PACIFIC AMERICAN FISH,v5_1826
Pacific Coast Building Products,v5_1827
Pacific Coast Companies Inc.,v5_1828
"Pacific Coast Companies, Inc., Pacific Coast Building Products",v5_1829
"Pacific Coast Energy Co, LP - Klaus Hasbo",v5_1830
Pacific Coast Producers,v5_1831
Pacific Gas & Electric (PG&E) Corporation,nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
Pacific Gas & Electric (PG&E) Corporation & Affiliated Entities,v5_1833
Pacific Gas & Electric Corporation (PG&E),nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
Pacific Honda,v5_1834
PACIFIC LIFE,nem_92c27390-8dc2-4512-983a-0478bc433bb4
Pacific Life Insurance Company,nem_92c27390-8dc2-4512-983a-0478bc433bb4
PACIFIC PAIN MEDICINE CONSULTANTS,v5_1836
"Pacific Personnel Management, Inc.",v5_1837
Pacific Rim Mechanical Contractors,v5_1838
Pacific Service Credit Union,v5_1839
Pacific Service Credit Union (Indep Expenditure Account),v5_1839
Pacific Steel Group,v5_1840
Pacific West Management / Liberty West Inc.,v5_1841
PACIFICA SERVICES,v5_1842
PAF,v5_1843
Painters & Allied Trades #36 (Intermediary for Unitemized Union Member Contributions),v5_1844
Painters and Allied Trades District Council No. 36,v5_1845
"Pair Team, Inc.",v5_1846
Pajaro Valley Federation of Teachers (Unitemized Member Contributions),v5_1847
Pala Band of Mission Indians,dd_-8977
PALANTIR TECHNOLOGIES,v5_1849
PALISADE BIO,v5_1850
PALISADES MANAGEMENT AND CAPITAL,v5_1851
Palm Communities,nem_1bed3f5d-6611-4af0-bbe8-a24d054b96d4
PALM COMMUNITIES,nem_1bed3f5d-6611-4af0-bbe8-a24d054b96d4
"Palm Springs Motors, Inc.",v5_1853
Palo Alto Foundation Medical Group,v5_1854
PALO ALTO UNIFIED SCHOOL DISTRICT,v5_1855
Palomar College Council of Classified Employees (Unitemized Member Contributions),v5_1856
Palomar Faculty Federation (Unitemized Member Contributions),v5_1857
PALOMAR HEALTH,v5_1858
Panda Restaurant Group Inc.,v5_1859
"Panda Restaurant Group, Inc.",v5_1859
Panish Shea Ravipudi LLP (Jessie Kohler),v5_1860
"Panish Shea Ravipudi, LLP",v5_1860
"Panish, Shea & Ravipudi, LLP",v5_1860
"Panish, Shea, Ravipudi LLP",v5_1860
Paramount Global and Affiliates,v5_1861
PARBERRYS,v5_1862
"Park Intermediate Holdings LLC(Thomas J. Baltimore, Jr.)",v5_1863
"Park West Casinos, Inc.",dd_-15041
Park/Apple Valley Water,v5_1865
PARTNERSHIP FOR LOS ANGELES SCHOOLS,dd_-18677
Paso Robles Public Educators (Unitemized Member Contributions),v5_1867
Patelco Credit Union,v5_1868
Patelco Credit Union (Indep Expenditure Account),v5_1868
PATHWAY HOME CARE,v5_1869
PATIENT EQUITY COALITION,v5_1870
PATRICK MCNICHOLAS,v5_1871
PATRICK WOLFF,v5_1872
Pattern Energy Group LP,dd_-9074
PATTON REAL ESTATE,v5_1874
PATTON SHEET METAL,v5_1875
PATTY QUILLIN,nem_f785e919-f66d-4c5c-a68a-69103f3a6901
"Pavement Recycling Systems, Inc.",v5_1877
"PAVILIONS MANAGEMENT, LLC(RESPONSIBLE OFFICER ALADDIN SAMMAKIEH)",v5_1878
PAYLESS BUILDING SUPPLY,v5_1879
PBF Energy Western Region LLC,dd_-15108
PBF Holding Company LLC(Arthur Warden III),dd_-15108
PBF Holding Company LLC(Betsy A. Brien),dd_-15108
"PBF Holding Company, LLC",dd_-15108
PCMA Pharmaceutical Care Management Association (FEC ID#C00388819),nem_91a2ca5a-2680-4a12-b9e8-f7de94e23037
"PCN3, Inc. - Los Almamitos",v5_1882
Peace and Shea Limited Liability Partner (Stephen Chad Peace),v5_1883
Pearson Fuels,v5_1884
Pebblebrook Hotel LP,v5_1885
Pechanga Band of Indians,nem_573b648f-db4b-4ee3-b25e-dde94a98f977
PECHANGA BAND OF INDIANS,nem_573b648f-db4b-4ee3-b25e-dde94a98f977
Pechanga Band of Luiseno Indians,nem_573b648f-db4b-4ee3-b25e-dde94a98f977
Pechanga Resort & Casino,v5_1887
PENINSULA LAND AND CAPITAL,v5_1888
Penske Automotive Group and affiliates,v5_1889
Penske Toyota,v5_1890
Pepsico,nem_069b4587-ae27-4d5d-b860-7c4bd69439a9
Pepsico Inc.,nem_069b4587-ae27-4d5d-b860-7c4bd69439a9
PEPSICO INCORPORATED AND AFFILIATED ENTITIES,nem_069b4587-ae27-4d5d-b860-7c4bd69439a9
"PepsiCo, Inc.",nem_069b4587-ae27-4d5d-b860-7c4bd69439a9
"PepsiCo, Inc. and Affiliated Entities",nem_069b4587-ae27-4d5d-b860-7c4bd69439a9
"Pepsico, Incorporated and Affiliated Entities",nem_069b4587-ae27-4d5d-b860-7c4bd69439a9
Peralta Federation of Teachers (Unitemized Member Contributions),v5_1892
PERFECT ONE CAPITAL LLC(RESPONSIBLE OFFICER: JANE CHEN),v5_1893
Perkins Coie,v5_1894
PERMIT POWER,v5_1895
PERSONAL INSURANCE FEDERATION OF CALIFORNIA,dd_-9169
Petaluma Federation of Teachers (Unitemized Member Contributions),v5_1897
Pfizer Inc.,dd_-9189
"PFS MANAGEMENT COMPANY, INC.",v5_1899
PG & E Corporation,nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
PG & E Corporation (Restricted Use Account),nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
PG&E,nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
PG&E Corporation,nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
PG&E Corporation and Affiliated Entities,nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
PG&E CORPORATION AND AFFILIATED ENTITIES,nem_ea50ed39-2a57-47be-a9de-fcb9aa6db4f2
PHARMACEUTICAL CARE MANAGEMENT ASSOCIATION,nem_91a2ca5a-2680-4a12-b9e8-f7de94e23037
Pharmaceutical Research & Manufacturers Assn of America,dd_-9195
Pharmaceutical Research and Manufacturers of America,dd_-9195
Philip Morris USA Inc. and its Affiliates,dd_-493
PHILIP MORRIS USA INC. AND ITS AFFILIATES,dd_-493
PHILIP MORRIS USA INC. AND ITS AFFILIATES(CHEYANNE COOK),dd_-493
"Philip Morris USA Inc., & it's Affiliates",dd_-493
"Philip Morris USA Inc., and its Affiliates",dd_-493
"Philip Morris USA, Inc. and its Affiliates/ Altria Client Services, LLC",v5_1901
"Philip Morris USA, Inc. and its Affiliates/Altria Client Services, LLC",v5_1901
Phillips 66,dd_-9228
Phillips 66 Company,dd_-9228
PHILS BBQ,v5_1903
PHOONG LAW,v5_1904
Phoong Law Corporation,v5_1905
Physician Association of California,dd_-17160
PIAZZA MANAGEMENT CORPORATION OF SAN DIEGO AND AFFILIATED ENTITIES,v5_1907
Picayune Rancheria of the Chukchansi Indians,dd_-9247
Piering Law Firm,v5_1909
PIH Health Medical Group,v5_1910
PILLSBURY AND COLEMAN,v5_1911
PINNACLE GROUP,v5_1912
Pinner Construction Company,v5_1913
"Pipe Trades District Council No. 36, Intermediary for contributions under $100:",v5_1914
Piping Industry Progress and Education Labor Management Cooperation Committtee,v5_1915
PISCES,v5_1916
PIT RIVER TRIBE,v5_1917
"Pitigliano Farm Services, Inc.",v5_1918
Plasterers & Cement Masons #200 (Intermediary for Unitemized Union Member Contributions),v5_1919
Plasterers & Cement Masons #300 (Intermediary for Unitemized Union Member Contributions),v5_1920
Plasterers Local #500 (Intermediary for Unitemized Union Member Contributions),v5_1921
Plasterers Local #600 (Intermediary for Unitemized Union Member Contributions),v5_1922
Players Edge,dd_-15043
PLC,v5_1924
PLC INVESTMENT GROUP,v5_1925
Plumbers & Fitters Local #393 (Intermediary for Unitemized Union Member Contributions),v5_1926
Plumbers & Fitters Local #447 (Intermediary for Unitemized Union Member Contributions),v5_1927
Plumbers & Fitters Local #467 (Intermediary for Unitemized Union Member Contributions),v5_1928
"Plumbers & Pipefitter Local 442, Intermediary for contributions under $100:",v5_1929
Plumbers and Steamfitters Local No. 467,v5_1930
Plumbers and Steamfitters Local Union No. 582,v5_1931
Plumbers Local Union No. 78,dd_-15082
PLUME DENTAL,v5_1933
PLUS FOUR MANGEMENT,v5_1934
PMI US Corporate Inc. and Affiliates,v5_1935
"PMI US Corporate Services Inc and Affiliates(James Curry), Swedish Match North America LLC",v5_1936
PMI US CORPORATE SERVICES INC. AND AFFILIATES,v5_1937
PMI US Corporate Services Inc. and Affiliates(Tom Hayes),v5_1937
"PMI US Corporate Services, Inc.",v5_1938
"PMI US Corporate Services, Inc. and Affiliates/Swedish Match North America, LLC",v5_1936
PMONA VALLEY HOSPITAL MEDICAL CENTER,v5_1939
"Point Digital Finance, Inc.",v5_1940
POLYCHAIN CAPITAL,v5_1941
POMERANCE RESOLUTIONS,v5_1942
Ponderosa Homes,v5_1943
Ponderosa Telephone,v5_1944
"Populus Financial Group, Inc",dd_-15143
"Populus Financial Group, Inc.",dd_-15143
PORTERVILLE CITRUS,v5_1946
Porterville Citrus Inc,v5_1946
PORTOS BAKERY,v5_1947
Poway Federation of Teachers (Unitemized Member Contributions),v5_1948
"Precision Air Balance Company, Inc.",v5_1949
Preferred IPA of California,v5_1950
Premier America Credit Union,v5_1951
Premier America Credit Union (Indep Expenditure Account),v5_1951
Premier Automotive Group,v5_1952
Preston Companies,v5_1953
Price Family Dealerships,v5_1954
PRICE FARMS,v5_1955
PRICE SELF STORAGE,v5_1956
"Prima Waste Management, Inc.",v5_1957
"Prima Waste Management, Inc. (Fernando Vasquez)",v5_1957
PRIMARY CARE ASSOCIATES OF CALIFORNIA,v5_1958
Prime Administration LLC (Steven Sutton) and affiliated entities,v5_1959
PRIME HEALTHCARE,dd_-9440
PRIME HEALTHCARE FOUNDATION,v5_1961
"Prime Healthcare Services, Inc.",dd_-9440
"Prime Healthcare Services, Inc. and affiliated entities",dd_-9440
"Prime Residential Property Management, LP and affiliated entities",v5_1962
"Prime Therapeutics, LLC (Anthonio Fiore)",v5_1963
"Prime Therapeutics, LLC (David Root)",v5_1963
"Prime-Dirt, Inc.",v5_1964
Primex Farms,v5_1965
PRIMEX INTERNATIONAL TRADING CORPORATION,v5_1966
"Primo Nut Company, LP",v5_1967
PROCHORUS,v5_1968
Prodesse Property Group*,v5_1969
Producers Ranch,v5_1970
Professional Compounding Centers of America (Lizzie Harbin),v5_1971
Professional Engineers In California Government  PECG,v5_1972
Progressive Healthcare,v5_1973
"Prologis Management, LLC(Steven Hussain)",v5_1974
"PROLOGIS, L.P.",v5_1975
"Prometheus Real Estate Group, Inc.",v5_1976
Prospect Medical Group,v5_1977
PROSPECTOR,v5_1978
PROTECTIVE EQUIPMENT,v5_1979
"Providence Administrative Consulting Services, Inc.",v5_1980
"Providence Administrative Consulting Services, Inc. (PACS)",v5_1980
Providence Group & Affiliates,v5_1981
PROVIDENCE HEALTH AND SERVICES,dd_-9518
Provident Credit Union,v5_1983
PSCU Financial Services,v5_1984
Public Storage,v5_1985
PUBLIC STORAGE,v5_1985
Pulte Group,dd_-9558
"PulteGroup, Inc. and Affiliated Entities",v5_1987
Purfoods LLC/Mom's Meals(Chris Choi),v5_1988
Pursue  Health LLC(Zachary Larson),v5_1989
Pursue Health LLC(Zachary Larson),v5_1989
Putnam Automotive,v5_1990
Putnam Automotive Dealership Group,v5_1991
PUTNAM GMC,v5_1992
Putnam Mazda,v5_1993
PwC US Group LLP,v5_1994
"Q Metrics, Inc.",v5_1995
Q OIL ADVISORS,v5_1996
QMetrics Inc.,v5_1997
"Qualcare, Inc",v5_1998
Quality Management Group,v5_1999
QUANTUM INDUSTRIES,v5_2000
QUANTUMN INDUSTRIES,v5_2001
