"raw_name","entity_uuid","reviewed_date","source"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKER SMALL CONTRIBUTOR COMMITTEE","102349ec-bf3b-473e-9398-15d861f4f805","2026-08-28","manual_review"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS","102349ec-bf3b-473e-9398-15d861f4f805","2026-08-28","manual_review"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS PAC","102349ec-bf3b-473e-9398-15d861f4f805","2026-08-28","manual_review"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS POLITICAL ACCOUNT","102349ec-bf3b-473e-9398-15d861f4f805","2026-08-28","manual_review"
"CALIFORNIA STATE ASSOCIATION OF ELECTRICAL WORKERS SMALL CONTRIBUTOR COMMITTEE","102349ec-bf3b-473e-9398-15d861f4f805","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE PAC","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE PAC (FEC ID# C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE PAC (FED PAC ID # C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE PAC (FED PAC ID #C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE PAC (FED PAC ID# C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID #: C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID #C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00042079)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"ABOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMMITTEE (FED PAC ID#: C00040279)","ac7c5d79-8868-435b-a6c7-96b0ca230215","2026-08-28","manual_review"
"CA STATE LODGE FOP PAC","f552084f-732c-414c-aed5-4888b0205c6f","2026-08-28","manual_review"
"CA STATE LODGE FRATERNAL ORDER OF POLICE (FOP) PAC","f552084f-732c-414c-aed5-4888b0205c6f","2026-08-28","manual_review"
"CALIFORNIA STATE LODGE FRATERNAL ORDER OF POLICE (FOP) PAC","f552084f-732c-414c-aed5-4888b0205c6f","2026-08-28","manual_review"
"CALIFORNIA STATE LODGE FRATERNAL ORDER OF POLICE (INTERMEDIARY FOR MEMBERS UNDER $100)","f552084f-732c-414c-aed5-4888b0205c6f","2026-08-28","manual_review"
"CALIFORNIA STATE LODGE FRATERNAL ORDER OF POLICE PAC","f552084f-732c-414c-aed5-4888b0205c6f","2026-08-28","manual_review"
"CALIFORNIA STATE LODGE FRATERNAL ORDER OF POLICE POLITICAL ACTION COMMITTEE","f552084f-732c-414c-aed5-4888b0205c6f","2026-08-28","manual_review"
"ANGELENOS FOR SAFE TRANSPORTATION PAC SPONSORED BY L.A. TAXI COOPERATIVE, INC. AND SOUTH BAY COOPERATIVE, INC.","508aeec5-4617-4942-a6c8-a61d55ee0650","2026-08-28","manual_review"
"ANGELENOS FOR SAFE TRANSPORTATION PAC SPONSORED BY LA TAXI COOPERATIVE, INC. AND SOUTH BAY COOPERATIVE, INC.","508aeec5-4617-4942-a6c8-a61d55ee0650","2026-08-28","manual_review"
"ANGELENOS FOR SAFE TRANSPORTATION PAC SPONSORED BY LOS ANGELES TAXI COOPERATIVE, INC. AND SOUTH BAY COOPERATIVE, INC.","508aeec5-4617-4942-a6c8-a61d55ee0650","2026-08-28","manual_review"
"CALIFORNIA AMERICAN WATER EMPLOYEE PAC","68bc749d-fefb-4cdd-b1ac-9ef504f03282","2026-08-28","manual_review"
"CALIFORNIA AMERICAN WATER EMPLOYEE POLITICAL ACTION COMMITTEE","68bc749d-fefb-4cdd-b1ac-9ef504f03282","2026-08-28","manual_review"
"CHEVRON","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON CORPORATION","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON U.S.A INC.","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON U.S.A. INC","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON U.S.A. INC.","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON USA INC.","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON U.S.A., INC.","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON USA, INC.","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"CHEVRON USA INC.","ba268965-a82d-4ed2-adcb-51f15e944b05","2026-08-28","manual_review"
"AMERICAN PISTACHIO GROWERS CA PAC","d402046d-7612-4b0a-a2a4-a1993016ec89","2026-08-28","manual_review"
"AMERICAN PISTACHIO GROWERS CALIFORNIA PAC","d402046d-7612-4b0a-a2a4-a1993016ec89","2026-08-28","manual_review"
"AMERICAN PISTACHIO GROWERS CALIFORNIA PAC (RESTRICTED USE ACCOUNT)","d402046d-7612-4b0a-a2a4-a1993016ec89","2026-08-28","manual_review"
"CA LAND TITLE ASSOCIATION PAC","ac0ef071-c493-4a92-8fc3-b91bef0b5fa3","2026-08-28","manual_review"
"CALIFORNIA LAND TITLE ASSOCIATION PAC","ac0ef071-c493-4a92-8fc3-b91bef0b5fa3","2026-08-28","manual_review"
"AMERICAN BEVERAGE ASSOCIATION CALIFORNIA PAC","2a625816-047f-40f5-b498-099a3bc2ab56","2026-08-28","manual_review"
"AMERICAN BEVERAGE ASSOCIATION CALIFORNIA PAC (NON-PROFIT 501(C)(6))","2a625816-047f-40f5-b498-099a3bc2ab56","2026-08-28","manual_review"
"GOOD GOVERNANCE PAC SPONSORED BY VASQUEZ & COMPANY LLP","b64281d4-54e1-41d2-abd0-537bd38bcb5f","2026-08-28","manual_review"
"GOOD GOVERNANCE POLITICAL ACTION COMMITTEE (SPONSORED BY VASQUEZ & CO., LLP)","b64281d4-54e1-41d2-abd0-537bd38bcb5f","2026-08-28","manual_review"
"C.J. SEGERSTROM & SONS","6361c507-7622-41ff-b817-da720f75e7e6","2026-08-28","manual_review"
"CJ SEGERSTROM & SONS","6361c507-7622-41ff-b817-da720f75e7e6","2026-08-28","manual_review"
"ABBVIE PAC (FEC ID# C00536573)","bbf664cd-13a9-4441-a220-dc19d54d6768","2026-08-28","manual_review"
"ABBVIE PAC (FED PAC ID #C00536573)","bbf664cd-13a9-4441-a220-dc19d54d6768","2026-08-28","manual_review"
"ABBVIE PAC (FED PAC ID C00536573)","bbf664cd-13a9-4441-a220-dc19d54d6768","2026-08-28","manual_review"
"ABBVIE POLITICAL ACTION COMMITTEE","bbf664cd-13a9-4441-a220-dc19d54d6768","2026-08-28","manual_review"
"CNA FINANCIAL","356917eb-8cb2-4415-b04c-8d3bc806a682","2026-08-28","manual_review"
"CNA INSURANCE","356917eb-8cb2-4415-b04c-8d3bc806a682","2026-08-28","manual_review"
"CONTINENTAL CASUALTY COMPANY","356917eb-8cb2-4415-b04c-8d3bc806a682","2026-08-28","manual_review"
"ALMOND ALLIANCE PAC","91e3856f-0dab-439e-8d49-7848f3ca94c5","2026-08-28","manual_review"
"CA ALMOND INDUSTRY PAC, SPONSORED BY THE ALMOND ALLIANCE OF CALIFORNIA","91e3856f-0dab-439e-8d49-7848f3ca94c5","2026-08-28","manual_review"
"CALIFORNIA ALMOND INDUSTRY PAC, SPONSORED BY THE ALMOND ALLIANCE OF CALIFORNIA","91e3856f-0dab-439e-8d49-7848f3ca94c5","2026-08-28","manual_review"
"CA PAWNBROKERS ASSOCIATION PAC","03ce883e-cecd-421b-8012-fdf20015cc03","2026-08-28","manual_review"
"CALIFORNIA PAWNBROKERS ASSOCIATION PAC","03ce883e-cecd-421b-8012-fdf20015cc03","2026-08-28","manual_review"
"SEIU CALIFORNIA STATE COUNCIL","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","2026-08-28","manual_review"
"SEIU CALIFORNIA STATE COUNCIL (NONPROFIT 501 (C) (5) )","a531dcca-e8e5-4ff2-a8a3-d449e2f1eb74","2026-08-28","manual_review"
"HONEYWELL INTERNATIONAL PAC (FEC ID# C00096156)","cf81dbe8-5108-44bd-a0d8-2e1dbf242d14","2026-08-28","manual_review"
"HONEYWELL INTERNATIONAL PAC (FED PAC ID #C00096156)","cf81dbe8-5108-44bd-a0d8-2e1dbf242d14","2026-08-28","manual_review"
"HONEYWELL INTERNATIONAL PAC (FED PAC ID# C00096156)","cf81dbe8-5108-44bd-a0d8-2e1dbf242d14","2026-08-28","manual_review"
"COINBASE, INC","08398705-2a63-45ee-b8c5-48a070ef19a1","2026-08-28","manual_review"
"COINBASE, INC.","08398705-2a63-45ee-b8c5-48a070ef19a1","2026-08-28","manual_review"
"UNITED PARCEL SERVICE INC. PAC (UPSPAC) (FEC ID# C00064766)","751f98ec-35b7-4504-979f-6e5fbec486e8","2026-08-28","manual_review"
"UNITED PARCEL SERVICE INC. PAC (UPSPAC) (FED PAC ID C00064766)","751f98ec-35b7-4504-979f-6e5fbec486e8","2026-08-28","manual_review"
"UNITED PARCEL SERVICE INC. POLITICAL ACTION COMMITTEE (FEC ID #C00064766)","751f98ec-35b7-4504-979f-6e5fbec486e8","2026-08-28","manual_review"
"UNITED PARCEL SERVICE PAC (UPS PAC) FED ID #C0064766","751f98ec-35b7-4504-979f-6e5fbec486e8","2026-08-28","manual_review"
"UNITED PARCEL SERVICE, INC. PAC (UPSPAC) (FEC ID# C00064766)","751f98ec-35b7-4504-979f-6e5fbec486e8","2026-08-28","manual_review"
"UNITED PARCEL SERVICE, INC. PAC (UPSPAC) (FED PAC ID C00064766)","751f98ec-35b7-4504-979f-6e5fbec486e8","2026-08-28","manual_review"
"COMCAST","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"COMCAST CABLE COMMUNICATIONS","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"COMCAST CORPORATION","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"COMCAST CORPORATION AND AFFILIATED ENTITIES INCLUDING NBCUNIVERSAL MEDIA, LLC","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"COMCAST FINANCIAL AGENCY CORP","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"COMCAST FINANCIAL AGENCY CORP.","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"COMCAST FINANCIAL AGENCY CORPORATION","deaafbda-c611-40d2-9590-30d88ab4760d","2026-08-28","manual_review"
"CALIFORNIA IATSE COUNCIL","3eeccbc6-5f54-4e1c-a721-1cef9b0a6455","2026-08-28","manual_review"
"CALIFORNIA IATSE COUNCIL PAC","3eeccbc6-5f54-4e1c-a721-1cef9b0a6455","2026-08-28","manual_review"
"CA YIMBY VICTORY FUND","e5c2f0d4-7cad-45a3-b769-5d496d552c37","2026-08-28","manual_review"
"CALIFORNIA YIMBY","e5c2f0d4-7cad-45a3-b769-5d496d552c37","2026-08-28","manual_review"
"CALIFORNIA YIMBY VICTORY FUND","e5c2f0d4-7cad-45a3-b769-5d496d552c37","2026-08-28","manual_review"
"CONDUENT INCORPORATED POLITICAL ACTION COMMITTEE (CNDT PAC) (FED PAC ID #C00629527","dff7fc3c-deb2-4f38-a88e-d1ca930fbd92","2026-08-28","manual_review"
"CONDUENT INCORPORATED POLITICAL ACTION COMMITTEE (CNDT PAC) (FED PAC ID #C00629527)","dff7fc3c-deb2-4f38-a88e-d1ca930fbd92","2026-08-28","manual_review"
"DENTAQUEST PAC TN-C","60ae3466-604e-4401-a737-12c7b58874cb","2026-08-28","manual_review"
"DENTAQUEST PAC-TN-C","60ae3466-604e-4401-a737-12c7b58874cb","2026-08-28","manual_review"
"DENTAQUEST PAC-TN-C TN PAC","60ae3466-604e-4401-a737-12c7b58874cb","2026-08-28","manual_review"
"THE HOME DEPOT","d1b82daa-6ac6-4330-9995-d324d8c712ad","2026-08-28","manual_review"
"THE HOME DEPOT INC. PAC (FEC PAC ID# C00284558)","d1b82daa-6ac6-4330-9995-d324d8c712ad","2026-08-28","manual_review"
"THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE","d1b82daa-6ac6-4330-9995-d324d8c712ad","2026-08-28","manual_review"
"THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE (FED PAC ID # C00284885)","d1b82daa-6ac6-4330-9995-d324d8c712ad","2026-08-28","manual_review"
"THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE (FED PAC ID #C00284885)","d1b82daa-6ac6-4330-9995-d324d8c712ad","2026-08-28","manual_review"
"THE HOME DEPOT, INC. PAC (FEC ID #C00284885)","d1b82daa-6ac6-4330-9995-d324d8c712ad","2026-08-28","manual_review"
"GUARDIAN LIFE INSURANCE COMPANY OF AMERICA PAC","a7963950-1ce4-4734-b410-4ae3b5954de0","2026-08-28","manual_review"
"THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA PAC - GENERAL (FED ID #C00674465)","a7963950-1ce4-4734-b410-4ae3b5954de0","2026-08-28","manual_review"
"WESTERN STATES PETROLEUM ASSN. CA PAC","60d1ac3e-7c86-4a65-aad2-67e5e4297a1c","2026-08-28","manual_review"
"WESTERN STATES PETROLEUM ASSOCIATION","60d1ac3e-7c86-4a65-aad2-67e5e4297a1c","2026-08-28","manual_review"
"WESTERN STATES PETROLEUM ASSOCIATION CALIFORNIA PAC","60d1ac3e-7c86-4a65-aad2-67e5e4297a1c","2026-08-28","manual_review"
"WESTERN STATES PETROLEUM ASSOCIATION CALIFORNIA PAC (AKA WSPA CA PAC)","60d1ac3e-7c86-4a65-aad2-67e5e4297a1c","2026-08-28","manual_review"
"WESTERN STATES PETROLEUM ASSOCIATION PAC (WSPA CA PAC)","60d1ac3e-7c86-4a65-aad2-67e5e4297a1c","2026-08-28","manual_review"
"CALIFORNIANS FOR FAIR HOUSING","5a0e39b1-1291-469e-958f-0b85ccc5f32c","2026-08-28","manual_review"
"CALIFORNIANS FOR FAIR HOUSING PAC","5a0e39b1-1291-469e-958f-0b85ccc5f32c","2026-08-28","manual_review"
"CALIFORNIANS FOR FAIR HOUSING SPONSORED BY CALIFORNIA RENTAL HOUSING ASSOCIATION","5a0e39b1-1291-469e-958f-0b85ccc5f32c","2026-08-28","manual_review"
"A BI-PARTISAN COALITION OF MUNICIPAL, COUNTY, LATINO APPOINTED AND ELECTED LEADERS PAC, LCCC PAC","7e1525a9-e0ff-4709-934c-f89c42e13463","2026-08-28","manual_review"
"LCCC PAC","7e1525a9-e0ff-4709-934c-f89c42e13463","2026-08-28","manual_review"
"LCCC PAC A BI-PARTISAN COALITION OF MUNICIPAL, COUNTY, LATINO APPOINTED & ELECTED LEADERS","7e1525a9-e0ff-4709-934c-f89c42e13463","2026-08-28","manual_review"
"LCCC PAC, A BI-PARTISAN COALITION OF MUNICIPAL, COUNTY, LATINO APPOINTED AND ELECTED LEADERS","7e1525a9-e0ff-4709-934c-f89c42e13463","2026-08-28","manual_review"
"CA PRIMARY CARE ASSN ADVOCATES PAC","38e433d2-bec1-450b-b691-47108e03597a","2026-08-28","manual_review"
"CA PRIMARY CARE ASSOCIATION ADVOCATES PAC","38e433d2-bec1-450b-b691-47108e03597a","2026-08-28","manual_review"
"CALIFORNIA PRIMARY CARE ASSOCIATION ADVOCATES PAC","38e433d2-bec1-450b-b691-47108e03597a","2026-08-28","manual_review"
"CALIFORNIA PRIMARY CARE ASSOCIATION ADVOCATES POLITICAL ACTION COMMITTEE","38e433d2-bec1-450b-b691-47108e03597a","2026-08-28","manual_review"
"COX COMMUNICATIONS, INC","7943a206-7564-485f-a4d7-c8d5949f784a","2026-08-28","manual_review"
"COX COMMUNICATIONS, INC.","7943a206-7564-485f-a4d7-c8d5949f784a","2026-08-28","manual_review"
"COMMITTEE TO EXPAND THE MIDDLE CLASS CANDIDATE COMMITTEE SPONSORED BY AIRBNB, INC.","5549d074-e334-4a27-bf5b-b25c4cfb546b","2026-08-28","manual_review"
"THE COMMITTEE TO EXPAND THE MIDDLE CLASS CANDIDATE COMMITTEE, SPONSORED BY AIRBNB, INC.","5549d074-e334-4a27-bf5b-b25c4cfb546b","2026-08-28","manual_review"
"UBER INNOVATION PAC","b138c9ec-53cd-4787-afa3-24f87629d790","2026-08-28","manual_review"
"UBER INNOVATION POLITICAL ACTION COMMITTEE","b138c9ec-53cd-4787-afa3-24f87629d790","2026-08-28","manual_review"
"CREDIT UNION OF SOUTHERN CA","bddd4a24-bc30-45cc-97f7-0a0a25e67805","2026-08-28","manual_review"
"CREDIT UNION OF SOUTHERN CALIFORNIA","bddd4a24-bc30-45cc-97f7-0a0a25e67805","2026-08-28","manual_review"
"MIKE GATTO FOR LT GOVERNOR 2026","76ca66da-3c06-45cb-bbc4-90754d8537fe","2026-08-28","manual_review"
"MIKE GATTO FOR LT. GOVERNOR 2026","76ca66da-3c06-45cb-bbc4-90754d8537fe","2026-08-28","manual_review"
"CALIFORNIANS FOR SAFER NEIGHBORHOODS","eb2ea146-243a-4fb4-9955-7958f8af667b","2026-08-28","manual_review"
"CALIFORNIANS FOR SAFER NEIGHBORHOODS SPONSORED BY ASSOCIATION FOR LOS ANGELES DEPUTY SHERIFFS","eb2ea146-243a-4fb4-9955-7958f8af667b","2026-08-28","manual_review"
"CALIFORNIANS FOR SAFER NEIGHBORHOODS, SPONSORED BY ASSOCIATION FOR LOS ANGELES DEPUTY SHERIFFS","eb2ea146-243a-4fb4-9955-7958f8af667b","2026-08-28","manual_review"
"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS","f5e941c7-c920-4eae-914d-8eceb750024b","2026-08-28","manual_review"
"HOUSING PROVIDERS FOR RESPONSIBLE SOLUTIONS, SPONSORED BY HOUSING PROVIDERS","f5e941c7-c920-4eae-914d-8eceb750024b","2026-08-28","manual_review"
"LOWE'S COMPANIES, INC. PAC (FED PAC ID# C00251751)","7e1ed7ae-14f6-43b7-aff0-8e88fdb22692","2026-08-28","manual_review"
"LOWE'S COMPANIES, INC. POLITICAL ACTION COMMITTEE (FED PAC IDC00251751)","7e1ed7ae-14f6-43b7-aff0-8e88fdb22692","2026-08-28","manual_review"
"EMPLOYEES OF QUANTA SERVICES, INC. (FEC ID# C00720920)","3892005b-5fea-4f3e-bed8-279440535bcf","2026-08-28","manual_review"
"QUANTA SERVICES, INC. POLITICAL ACTION COMMITTEE (FEC ID #C00720920)","3892005b-5fea-4f3e-bed8-279440535bcf","2026-08-28","manual_review"
"PHYSICIAN ASSOCIATION OF CALIFORNIA","fb40e856-baa0-429b-9860-a76cf1d99946","2026-08-28","manual_review"
"PHYSICIAN ASSOCIATION OF CALIFORNIA (PAC) PAC","fb40e856-baa0-429b-9860-a76cf1d99946","2026-08-28","manual_review"
"PHYSICIAN ASSOCIATION OF CALIFORNIA (PAC) POLITICAL ACTION COMMITTEE","fb40e856-baa0-429b-9860-a76cf1d99946","2026-08-28","manual_review"
"PHYSICIAN ASSOCIATION OF CALIFORNIA PAC","fb40e856-baa0-429b-9860-a76cf1d99946","2026-08-28","manual_review"
"PHYSICIAN ASSOCIATION OF CALIFORNIA POLITICAL ACTION COMMITTEE","fb40e856-baa0-429b-9860-a76cf1d99946","2026-08-28","manual_review"
"CA ALLIANCE OF FAMILY OWNED BUSINESSES PAC","4d7e8019-d02c-4e1f-98d5-d57e2c3a3c1a","2026-08-28","manual_review"
"CALIFORNIA ALLIANCE OF FAMILY OWNED BUSINESS PAC","4d7e8019-d02c-4e1f-98d5-d57e2c3a3c1a","2026-08-28","manual_review"
"CALIFORNIA ALLIANCE OF FAMILY OWNED BUSINESSES","4d7e8019-d02c-4e1f-98d5-d57e2c3a3c1a","2026-08-28","manual_review"
"CALIFORNIA ALLIANCE OF FAMILY OWNED BUSINESSES PAC","4d7e8019-d02c-4e1f-98d5-d57e2c3a3c1a","2026-08-28","manual_review"
"LOS ANGELES POLICE PROTECTIVE LEAGUE PAC","b19e4deb-2eb0-48e7-aca2-1f9250bd3174","2026-08-28","manual_review"
"LOS ANGELES POLICE PROTECTIVE LEAGUE PAC - SCC","b19e4deb-2eb0-48e7-aca2-1f9250bd3174","2026-08-28","manual_review"
"LOS ANGELES POLICE PROTECTIVE LEAGUE PAC - SMALL CONTRIBUTOR COMMITTEE","b19e4deb-2eb0-48e7-aca2-1f9250bd3174","2026-08-28","manual_review"
"LOS ANGELES POLICE PROTECTIVE LEAGUE PAC SMALL CONTRIBUTOR COMMITTEE","b19e4deb-2eb0-48e7-aca2-1f9250bd3174","2026-08-28","manual_review"
"MARINER FINANCE LLC POLITICAL ACTION COMMITTEE","c216efc7-e84a-44d5-b8d3-8917f7e105b6","2026-08-28","manual_review"
"MARINER FINANCE LLC POLITICAL ACTION COMMITTEE (FEC ID#C00757823)","c216efc7-e84a-44d5-b8d3-8917f7e105b6","2026-08-28","manual_review"
"MARINER FINANCE LLC POLITICAL ACTION COMMITTEE (FED ID #C00757823)","c216efc7-e84a-44d5-b8d3-8917f7e105b6","2026-08-28","manual_review"
"MARINER FINANCE, LLC PAC (FED PAC ID #C00727823)","c216efc7-e84a-44d5-b8d3-8917f7e105b6","2026-08-28","manual_review"
"BUILDING A STRONGER FUTURE FOR CA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS","ab32d3a9-7c0f-4971-8b54-33b2bf984afe","2026-08-28","manual_review"
"BUILDING A STRONGER FUTURE FOR CA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS SMALL CONTRIBUTOR COMMITTEE","ab32d3a9-7c0f-4971-8b54-33b2bf984afe","2026-08-28","manual_review"
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC","ab32d3a9-7c0f-4971-8b54-33b2bf984afe","2026-08-28","manual_review"
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC, SPONSORED BY WESTERN STATE REGIONAL COUNCIL OF CARPENTERS SCC","ab32d3a9-7c0f-4971-8b54-33b2bf984afe","2026-08-28","manual_review"
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS","ab32d3a9-7c0f-4971-8b54-33b2bf984afe","2026-08-28","manual_review"
"BUILDING A STRONGER FUTURE FOR CALIFORNIA PAC, SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS SCC","ab32d3a9-7c0f-4971-8b54-33b2bf984afe","2026-08-28","manual_review"
"BUILDING A STRONGER CALIFORNIA SPONSORED BY SOUTHWEST REGIONAL COUNCIL OF CARPENTERS SMALL CONTRIBUTOR COMMITTEE","0428d03d-492c-4428-8c34-8a72f7a25e58","2026-08-28","manual_review"
"BUILDING A STRONGER CALIFORNIA SPONSORED BY WESTERN STATES REGIONAL COUNCIL OF CARPENTERS","0428d03d-492c-4428-8c34-8a72f7a25e58","2026-08-28","manual_review"
"DART CONTAINER","60c2aa00-da49-4523-a75c-8c0ec7fbbd75","2026-08-28","manual_review"
"DART CONTAINER CORPORATION","60c2aa00-da49-4523-a75c-8c0ec7fbbd75","2026-08-28","manual_review"
"DAVITA KIDNEY CARE","2e58183c-cc36-4657-9c74-546146547fef","2026-08-28","manual_review"
"DAVITA, INC","2e58183c-cc36-4657-9c74-546146547fef","2026-08-28","manual_review"
"DAVITA, INC.","2e58183c-cc36-4657-9c74-546146547fef","2026-08-28","manual_review"
"DAVITA, INC.","2e58183c-cc36-4657-9c74-546146547fef","2026-08-28","manual_review"
"DAVITA, INC. INCLUDING AGGREGATED CONTRIBUTIONS","2e58183c-cc36-4657-9c74-546146547fef","2026-08-28","manual_review"
"RANSOM FOR ASSEMBLY 2026","8cd84a70-d6f4-401c-848b-5ca84dfb406b","2026-08-28","manual_review"
"RHODESIA RANSOM FOR STATE ASSEMBLY","8cd84a70-d6f4-401c-848b-5ca84dfb406b","2026-08-28","manual_review"
"GONZALEZ FOR ASSEMBLY 2026, MARK","c58f1761-457b-41d0-9c3a-42e70e225191","2026-08-28","manual_review"
"MARK GONZALEZ FOR ASSEMBLY 2026","c58f1761-457b-41d0-9c3a-42e70e225191","2026-08-28","manual_review"
"EVAN LOW FOR STATE CONTROLLER 2030","f33f24b6-fe59-46bf-a332-f7edb3d8452b","2026-08-28","manual_review"
"LOW FOR STATE CONTROLLER 2030","f33f24b6-fe59-46bf-a332-f7edb3d8452b","2026-08-28","manual_review"
"SMART JUSTICE AMERICA ACTION FUND (FEC ID# C00889832)","c0444419-12aa-408c-b253-038274f1c7d7","2026-08-28","manual_review"
"SMART JUSTICE AMERICA ACTION FUND (FEDERAL ID# C00889832)","c0444419-12aa-408c-b253-038274f1c7d7","2026-08-28","manual_review"
"CALIFORNIANS FOR RESPONSIBLE ARTIFICIAL INTELLIGENCE, SPONSORED BY ENCODE AI CORPORATION","82a5421e-d4e3-4f62-8d94-85dbeebc8e0f","2026-08-28","manual_review"
"CALIFORNIANS FOR RESPONSIBLE ARTIFICIAL INTELLIGENCE, SPONSORED BY ENCODE ARTIFICIAL INTELLIGENCE CORPORATION","82a5421e-d4e3-4f62-8d94-85dbeebc8e0f","2026-08-28","manual_review"
"CONSUMERS AGAINST GREED PAC","2b35720b-5970-4ed1-8777-f83e6603868a","2026-08-28","manual_review"
"CONSUMERS AGAINST GREED PAC (CAG PAC)","2b35720b-5970-4ed1-8777-f83e6603868a","2026-08-28","manual_review"
"MODERN INFRASTRUCTURE ALLIANCE PAC SPONSORED BY PROLOGIS","a54d5935-65c4-4f21-a10a-d2ca765a0927","2026-08-28","manual_review"
"MODERN INFRASTRUCTURE ALLIANCE PAC, SPONSORED BY PROLOGIS","a54d5935-65c4-4f21-a10a-d2ca765a0927","2026-08-28","manual_review"
"DISNEY WORLDWIDE SERVICE INC.","728ae24f-57f0-4735-91e7-59fe1828796b","2026-08-28","manual_review"
"DISNEY WORLDWIDE SERVICES, INC","728ae24f-57f0-4735-91e7-59fe1828796b","2026-08-28","manual_review"
"DISNEY WORLDWIDE SERVICES, INC.","728ae24f-57f0-4735-91e7-59fe1828796b","2026-08-28","manual_review"
"E & J GALLO WINERY","9c10ce6c-4298-44a0-8db2-520d7dd8bfe6","2026-08-28","manual_review"
"E&J GALLO WINERY INC.","9c10ce6c-4298-44a0-8db2-520d7dd8bfe6","2026-08-28","manual_review"
"E. & J. GALLO WINERY","9c10ce6c-4298-44a0-8db2-520d7dd8bfe6","2026-08-28","manual_review"
"CA STATE PIPE TRADES COUNCIL PAC","45b25f2f-acfc-44f3-9cec-df8a18e6eb2a","2026-08-28","manual_review"
"CALIFORNIA STATE PIPE TRADES COUNCIL","45b25f2f-acfc-44f3-9cec-df8a18e6eb2a","2026-08-28","manual_review"
