─────────────────────────────────────────────────────────────────
CalAccess Multi-Race Pull  —  2026-04-23 12:25:33
  GOV: governor_race_2026-03-20.csv
  LTG: lt_governor_race_2026.csv
  INS: insurance_commissioner_race_2026.csv
─────────────────────────────────────────────────────────────────
Loading existing CSV files …
  [GOV] 89,608 existing rows | 87,339 dedup keys  (governor_race_2026-03-20.csv)
  [LTG] No existing file — will create: lt_governor_race_2026.csv
  [INS] No existing file — will create: insurance_commissioner_race_2026.csv
Downloading CalAccess database from:
  https://campaignfinance.cdn.sos.ca.gov/dbwebexport.zip

    0.1%     1.0 MB  (1.9 MB/s)
    0.1%     2.1 MB  (3.5 MB/s)
    0.2%     3.1 MB  (4.9 MB/s)
    0.3%     4.2 MB  (6.1 MB/s)
    0.3%     5.2 MB  (7.2 MB/s)
    0.4%     6.3 MB  (7.4 MB/s)
  Chunk 120: scanned 12,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 121: scanned 12,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 122: scanned 12,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 123: scanned 12,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 124: scanned 12,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 125: scanned 12,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 126: scanned 12,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 127: scanned 12,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 128: scanned 12,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 129: scanned 12,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 130: scanned 13,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 131: scanned 13,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 132: scanned 13,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 133: scanned 13,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 134: scanned 13,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 135: scanned 13,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 136: scanned 13,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 137: scanned 13,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 138: scanned 13,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 139: scanned 13,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 140: scanned 14,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 141: scanned 14,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 142: scanned 14,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 143: scanned 14,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 144: scanned 14,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 145: scanned 14,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 146: scanned 14,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 147: scanned 14,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 148: scanned 14,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 149: scanned 14,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 150: scanned 15,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 151: scanned 15,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 152: scanned 15,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 153: scanned 15,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 154: scanned 15,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 155: scanned 15,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 156: scanned 15,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 157: scanned 15,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 158: scanned 15,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 159: scanned 15,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 160: scanned 16,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 161: scanned 16,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 162: scanned 16,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 163: scanned 16,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 164: scanned 16,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 165: scanned 16,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 166: scanned 16,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 167: scanned 16,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 168: scanned 16,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 169: scanned 16,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 170: scanned 17,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 171: scanned 17,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 172: scanned 17,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 173: scanned 17,300,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 174: scanned 17,400,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 175: scanned 17,500,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 176: scanned 17,600,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 177: scanned 17,700,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 178: scanned 17,800,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 179: scanned 17,900,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 180: scanned 18,000,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 181: scanned 18,100,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 182: scanned 18,200,000 rows | matched:      0 | GOV=0  INS=0  LTG=0
  Chunk 183: scanned 18,300,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 184: scanned 18,400,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 185: scanned 18,500,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 186: scanned 18,600,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 187: scanned 18,700,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 188: scanned 18,800,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 189: scanned 18,900,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 190: scanned 19,000,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 191: scanned 19,100,000 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Chunk 192: scanned 19,179,966 rows | matched:      1 | GOV=0  INS=0  LTG=0
  Scan complete. 19,179,966 total rows scanned.
  Temp ZIP deleted.
─────────────────────────────────────────────────────────────────
  [INS] No new rows to append.
  [LTG] No new rows to append.
  [GOV] No new rows to append.
─────────────────────────────────────────────────────────────────
  Race      Previous       New       Total
  ──────  ──────────  ────────  ──────────
  GOV         89,608         0      89,608
  INS              0         0           0
  LTG              0         0           0
─────────────────────────────────────────────────────────────────
